number,app,user_feedback,relevant_review,issue_text,fitting_issue,user_feedback_id,issue_id,distance,searched_manually,found_relevant_issue_manually
435,org.videolan.vlc,Some of my videos log when I'm connected to the internet and also some of videos don't show up in the folders,TRUE,Video playback freezes on Android when trying to play big video files,FALSE,gp:AOqpTOG1xHNgPqM1DjFVESAY13VxlMCd6WfvqFVDPtH3BndPC8kOhvU8v_9b9KhRtRYMDd4CMGIyut_K6KFdmg,15504,0.8093745112,TRUE,FALSE
436,org.videolan.vlc,The good part : no spam The bad part : at each restart it is going to waste resources to scan whatever even if you set it not to.,TRUE,The multimedia scan thread behaviour : many bugs and fixes to do,TRUE,gp:AOqpTOEJ97YR8woJdienbHxbwEpYFxZKTCygB8ruz0pWSOPDfcz_slavtzT_ZGnGMcPwFUNDkYEBpiV23hqnMw,7522,0.8029747605,FALSE,FALSE
437,org.videolan.vlc,The good part : no spam The bad part : at each restart it is going to waste resources to scan whatever even if you set it not to.,TRUE,Unresponsive interface / general slowness with lots of audio files in the media library,FALSE,gp:AOqpTOEJ97YR8woJdienbHxbwEpYFxZKTCygB8ruz0pWSOPDfcz_slavtzT_ZGnGMcPwFUNDkYEBpiV23hqnMw,11640,0.792291522,FALSE,FALSE
438,org.videolan.vlc,The good part : no spam The bad part : at each restart it is going to waste resources to scan whatever even if you set it not to.,TRUE,Bug while starting VLC from another an droid-application by means of INTENT,FALSE,gp:AOqpTOEJ97YR8woJdienbHxbwEpYFxZKTCygB8ruz0pWSOPDfcz_slavtzT_ZGnGMcPwFUNDkYEBpiV23hqnMw,8910,0.7895150185,FALSE,FALSE
439,org.videolan.vlc,04/21/2019 = The new VCL update for Android sucks. It has my music files all messed up. If something is not broken don't fix it,TRUE,Latest nightly build crashes on playing mp3 files via network,FALSE,gp:AOqpTOF3du2vmIJxQJ6_ZIi0X7Pkl43ZGDQK3r514IF7U_xQX4BLrypnz_nvDk1gGz8wDpNyXSQb5I8Qp1oniQ,9404,0.8585250378,TRUE,FALSE
440,org.videolan.vlc,04/21/2019 = The new VCL update for Android sucks. It has my music files all messed up. If something is not broken don't fix it,TRUE,Android: xspf playlists don't show up in Playlist section of VLC,FALSE,gp:AOqpTOF3du2vmIJxQJ6_ZIi0X7Pkl43ZGDQK3r514IF7U_xQX4BLrypnz_nvDk1gGz8wDpNyXSQb5I8Qp1oniQ,24729,0.8520397544,TRUE,FALSE
441,org.videolan.vlc,04/21/2019 = The new VCL update for Android sucks. It has my music files all messed up. If something is not broken don't fix it,TRUE,"Playback is choppy on Android with vlc, same file with MX Player is not",FALSE,gp:AOqpTOF3du2vmIJxQJ6_ZIi0X7Pkl43ZGDQK3r514IF7U_xQX4BLrypnz_nvDk1gGz8wDpNyXSQb5I8Qp1oniQ,15079,0.8510434628,TRUE,FALSE
442,org.videolan.vlc,"This app is amazing man, I have tried playing a movie in inbuilt players and share it player too, but the movie didn't played with audio. VLC fixed the issue. Thanks",TRUE,"When playing an .mkv file in vlc for android version 1.3.2, movie get's cut every couple of seconds",FALSE,gp:AOqpTOHzXdO_KYElwWXPxgEMQbq_K3oX_kukx5PYUZ2pvMcF-jcGP_J8hriY6E70FvMNqjLc0mUYsOU8XVxUow,15643,0.8581057191,TRUE,TRUE
443,org.videolan.vlc,"This app is amazing man, I have tried playing a movie in inbuilt players and share it player too, but the movie didn't played with audio. VLC fixed the issue. Thanks",TRUE,can't play htaccess protected videos on high dpi smartphone,FALSE,gp:AOqpTOHzXdO_KYElwWXPxgEMQbq_K3oX_kukx5PYUZ2pvMcF-jcGP_J8hriY6E70FvMNqjLc0mUYsOU8XVxUow,17497,0.8557927608,TRUE,TRUE
444,org.videolan.vlc,"This app is amazing man, I have tried playing a movie in inbuilt players and share it player too, but the movie didn't played with audio. VLC fixed the issue. Thanks",TRUE,VLC  incorrect output video size on android in harware encoding with software output mode,FALSE,gp:AOqpTOHzXdO_KYElwWXPxgEMQbq_K3oX_kukx5PYUZ2pvMcF-jcGP_J8hriY6E70FvMNqjLc0mUYsOU8XVxUow,17704,0.8472166657,TRUE,TRUE
445,org.videolan.vlc,"Background play I love that background play is an option now, seeing that my phones video player doesn't have the best format adaptive capability. But the BGP doesn't last long and cuts out randomly back to the screen I'm using. I'm sure it will get better! Still a great tool for android!",TRUE,VLC for Android 3.0.10 - Settings – Video – Video playlist mode is not working.,FALSE,gp:AOqpTOHqcUhQQfvlaWmbG0F481XPojxPIvNbQkC3H756V0a-1g2YFVD9XEkPpGXMXAFeIXp4ToziN0xu-FfuvQ,20561,0.8893148899,TRUE,FALSE
446,org.videolan.vlc,"Background play I love that background play is an option now, seeing that my phones video player doesn't have the best format adaptive capability. But the BGP doesn't last long and cuts out randomly back to the screen I'm using. I'm sure it will get better! Still a great tool for android!",TRUE,Android: Changed playback speed is forgotten after app is sent to background,FALSE,gp:AOqpTOHqcUhQQfvlaWmbG0F481XPojxPIvNbQkC3H756V0a-1g2YFVD9XEkPpGXMXAFeIXp4ToziN0xu-FfuvQ,14910,0.8691337705,TRUE,FALSE
447,org.videolan.vlc,"Background play I love that background play is an option now, seeing that my phones video player doesn't have the best format adaptive capability. But the BGP doesn't last long and cuts out randomly back to the screen I'm using. I'm sure it will get better! Still a great tool for android!",TRUE,VLC  incorrect output video size on android in harware encoding with software output mode,FALSE,gp:AOqpTOHqcUhQQfvlaWmbG0F481XPojxPIvNbQkC3H756V0a-1g2YFVD9XEkPpGXMXAFeIXp4ToziN0xu-FfuvQ,17704,0.8673892617,TRUE,FALSE
448,org.videolan.vlc,"For 5 stars: * Enable pinch zoom * It constantly scans for new media when the phone wakes, despite it being disabled.",TRUE,Freeze entire android OS when playing a video. libvlc stream: unknown box type cTIM (incompletely loaded),FALSE,gp:AOqpTOHD4HIs6xEBJtFBc7kwSmLOcdzVkaJfI2msaQxqrIgv4sN1GuiXqVi_Akhu8oxgTsVe8djmvnfY87dJiw,24349,0.840215981,TRUE,TRUE
449,org.videolan.vlc,"For 5 stars: * Enable pinch zoom * It constantly scans for new media when the phone wakes, despite it being disabled.",TRUE,Android swipe close does not save media data.,FALSE,gp:AOqpTOHD4HIs6xEBJtFBc7kwSmLOcdzVkaJfI2msaQxqrIgv4sN1GuiXqVi_Akhu8oxgTsVe8djmvnfY87dJiw,22584,0.8342544436,TRUE,TRUE
450,org.videolan.vlc,"For 5 stars: * Enable pinch zoom * It constantly scans for new media when the phone wakes, despite it being disabled.",TRUE,Android: Changed playback speed is forgotten after app is sent to background,FALSE,gp:AOqpTOHD4HIs6xEBJtFBc7kwSmLOcdzVkaJfI2msaQxqrIgv4sN1GuiXqVi_Akhu8oxgTsVe8djmvnfY87dJiw,14910,0.8330284357,TRUE,TRUE
451,org.videolan.vlc,It's crashing when I am streaming a video from youtube! 🙄,TRUE,YouTube video doesn't play anymore,TRUE,gp:AOqpTOE5YQg4ouJpM0JpmWUaU1Xr37c9q-HPFUX0mGhxGaqqORA1WGKWCMzz4_ShDdZ3qDw6WnJlCaeuTuRBuQ,23714,0.8393493295,FALSE,FALSE
452,org.videolan.vlc,It's crashing when I am streaming a video from youtube! 🙄,TRUE,Subtitle not loaded when the video played through the network on Android VLC,FALSE,gp:AOqpTOE5YQg4ouJpM0JpmWUaU1Xr37c9q-HPFUX0mGhxGaqqORA1WGKWCMzz4_ShDdZ3qDw6WnJlCaeuTuRBuQ,15727,0.7754408121,FALSE,FALSE
453,org.videolan.vlc,It's crashing when I am streaming a video from youtube! 🙄,TRUE,Can't play videos continuesly,TRUE,gp:AOqpTOE5YQg4ouJpM0JpmWUaU1Xr37c9q-HPFUX0mGhxGaqqORA1WGKWCMzz4_ShDdZ3qDw6WnJlCaeuTuRBuQ,14914,0.769090116,FALSE,FALSE
454,org.videolan.vlc,"VLC player is not working fine now, starts player after trying 2-3 times.",TRUE,Podcast stops playing when VLC player goes to background,FALSE,gp:AOqpTOFwLmE3EMLhbO-Ei_pX_sFS7eADJ_FpuGtWB7mQofzeRKgd-eP3tXH1N_s3rIrwl1KZIn2RcvmvnaZHeA,12248,0.8363113999,FALSE,FALSE
455,org.videolan.vlc,"VLC player is not working fine now, starts player after trying 2-3 times.",TRUE,VLC player in Android app showing green bar at bottom of video. Also showing some distrotion.,FALSE,gp:AOqpTOFwLmE3EMLhbO-Ei_pX_sFS7eADJ_FpuGtWB7mQofzeRKgd-eP3tXH1N_s3rIrwl1KZIn2RcvmvnaZHeA,14391,0.8205096126,FALSE,FALSE
456,org.videolan.vlc,"VLC player is not working fine now, starts player after trying 2-3 times.",TRUE,Videos fail to played by VLC player after the firsttime,TRUE,gp:AOqpTOFwLmE3EMLhbO-Ei_pX_sFS7eADJ_FpuGtWB7mQofzeRKgd-eP3tXH1N_s3rIrwl1KZIn2RcvmvnaZHeA,21131,0.8105214834,FALSE,FALSE
457,org.videolan.vlc,"The app was working fantastically, until it was updated. For some reason it has trouble finding my video and audio files on my local storage. I travel a lot and I often download my media entertainments so I can be distracted on the go. Please fix issues because I love VLC!!! Been my go-to media player since 2012.",TRUE,Android VLC crash when seeking mp4 videos,FALSE,gp:AOqpTOGaUqUdf5nIMmRlR_jfmNuRTKqrQcBhmxC0cq7DMerSo5SaBgamTvu2VldX3YFm26bBfc5zxsk1OXZrxw,12041,0.8278930783,TRUE,FALSE
458,org.videolan.vlc,"The app was working fantastically, until it was updated. For some reason it has trouble finding my video and audio files on my local storage. I travel a lot and I often download my media entertainments so I can be distracted on the go. Please fix issues because I love VLC!!! Been my go-to media player since 2012.",TRUE,Latest nightly build crashes on playing mp3 files via network,FALSE,gp:AOqpTOGaUqUdf5nIMmRlR_jfmNuRTKqrQcBhmxC0cq7DMerSo5SaBgamTvu2VldX3YFm26bBfc5zxsk1OXZrxw,9404,0.8201303482,TRUE,FALSE
459,org.videolan.vlc,"The app was working fantastically, until it was updated. For some reason it has trouble finding my video and audio files on my local storage. I travel a lot and I often download my media entertainments so I can be distracted on the go. Please fix issues because I love VLC!!! Been my go-to media player since 2012.",TRUE,problem with playing videos (.flv ) when I try it from onother application on android,FALSE,gp:AOqpTOGaUqUdf5nIMmRlR_jfmNuRTKqrQcBhmxC0cq7DMerSo5SaBgamTvu2VldX3YFm26bBfc5zxsk1OXZrxw,8899,0.8190391064,TRUE,FALSE
460,org.videolan.vlc,"Why does this app seem to time out so quickly when playback is paused??? What's the point of Adding a folder to Favourites, if there's nowhere to view Favorites??? Why won't this app remember where it was in a playlist and allow for resuming from there?",TRUE,vlc for android does not allow to add search result to an existent playlist,FALSE,gp:AOqpTOFt8_hU-V2yX2MGWHfG6zwoEgfCAjLOT--N2g9UCtAE8PP4ERdIDbaJ5QkWZYSbkyupsunpbYKhlfoxdw,20258,0.8372243643,TRUE,FALSE
461,org.videolan.vlc,"Why does this app seem to time out so quickly when playback is paused??? What's the point of Adding a folder to Favourites, if there's nowhere to view Favorites??? Why won't this app remember where it was in a playlist and allow for resuming from there?",TRUE,Android: xspf playlists don't show up in Playlist section of VLC,FALSE,gp:AOqpTOFt8_hU-V2yX2MGWHfG6zwoEgfCAjLOT--N2g9UCtAE8PP4ERdIDbaJ5QkWZYSbkyupsunpbYKhlfoxdw,24729,0.8236809373,TRUE,FALSE
462,org.videolan.vlc,"Why does this app seem to time out so quickly when playback is paused??? What's the point of Adding a folder to Favourites, if there's nowhere to view Favorites??? Why won't this app remember where it was in a playlist and allow for resuming from there?",TRUE,Deleting a playlist deletes the first track's file as well,FALSE,gp:AOqpTOFt8_hU-V2yX2MGWHfG6zwoEgfCAjLOT--N2g9UCtAE8PP4ERdIDbaJ5QkWZYSbkyupsunpbYKhlfoxdw,14357,0.8228644729,TRUE,FALSE
463,org.videolan.vlc,"Recent update makes it useless, will be uninstalling. as mentioned by others, dropping in an album folder on phone no longer works as it's displays the whole albums contents as individual albums! useless.",TRUE,VLC android scans for media unconditionally for 4 hours before giving option to exclude folders,FALSE,gp:AOqpTOFwpso7NoRu8-Vl5wpRn8efnRqJJHvwdDoaECeuuWoHp_AqosHxCF4APoA5p-VxmZHhTNfUQgyOrD1OVg,20793,0.8284364343,FALSE,FALSE
464,org.videolan.vlc,"Recent update makes it useless, will be uninstalling. as mentioned by others, dropping in an album folder on phone no longer works as it's displays the whole albums contents as individual albums! useless.",TRUE,Accessing DLNA server fails to retrieve album's tracks,FALSE,gp:AOqpTOFwpso7NoRu8-Vl5wpRn8efnRqJJHvwdDoaECeuuWoHp_AqosHxCF4APoA5p-VxmZHhTNfUQgyOrD1OVg,23055,0.8234556913,FALSE,FALSE
465,org.videolan.vlc,"Recent update makes it useless, will be uninstalling. as mentioned by others, dropping in an album folder on phone no longer works as it's displays the whole albums contents as individual albums! useless.",TRUE,"Regression - 1.7.0 is not listing ""collections"" as one album any more but as many separate ones",TRUE,gp:AOqpTOFwpso7NoRu8-Vl5wpRn8efnRqJJHvwdDoaECeuuWoHp_AqosHxCF4APoA5p-VxmZHhTNfUQgyOrD1OVg,16037,0.8156793714,FALSE,FALSE
466,org.videolan.vlc,"I've been using VLC for years, desktop and android versions. Since the latest update, i've been having a little trouble with screen ratio not auto adjusting on my Acer Chromebook 15. Once I load a video it will play but the bottom of the screen is cut off (where the play button is) in which I have to manually press pause than play again to fix the aspect ratio of the screen size. (Not a big deal and I hope it makes sense the way I explained, I can send a picture however)",TRUE,Android: video playback closes when screen orientation changes,FALSE,gp:AOqpTOEaqOxSS4V8a6DfGCOEuvBf3rG4acuKobtmhbXxg46OT-eJGTZ4aXjsw7vuWMHWUbL8BjXEzVaXvUFa-g,21361,0.8549748063,FALSE,FALSE
467,org.videolan.vlc,"I've been using VLC for years, desktop and android versions. Since the latest update, i've been having a little trouble with screen ratio not auto adjusting on my Acer Chromebook 15. Once I load a video it will play but the bottom of the screen is cut off (where the play button is) in which I have to manually press pause than play again to fix the aspect ratio of the screen size. (Not a big deal and I hope it makes sense the way I explained, I can send a picture however)",TRUE,VLC  incorrect output video size on android in harware encoding with software output mode,TRUE,gp:AOqpTOEaqOxSS4V8a6DfGCOEuvBf3rG4acuKobtmhbXxg46OT-eJGTZ4aXjsw7vuWMHWUbL8BjXEzVaXvUFa-g,17704,0.8494083285,FALSE,FALSE
468,org.videolan.vlc,"I've been using VLC for years, desktop and android versions. Since the latest update, i've been having a little trouble with screen ratio not auto adjusting on my Acer Chromebook 15. Once I load a video it will play but the bottom of the screen is cut off (where the play button is) in which I have to manually press pause than play again to fix the aspect ratio of the screen size. (Not a big deal and I hope it makes sense the way I explained, I can send a picture however)",TRUE,"android navigation bar, shown after a click, shifts and resizes full-screen video",TRUE,gp:AOqpTOEaqOxSS4V8a6DfGCOEuvBf3rG4acuKobtmhbXxg46OT-eJGTZ4aXjsw7vuWMHWUbL8BjXEzVaXvUFa-g,22184,0.8439798355,FALSE,FALSE
469,org.videolan.vlc,"Overall app works good. But there's a big when I try to search for subtitles, it fails to load and keeps on showing downloading icon.",TRUE,VLC android bug with subtitles from intent extra,TRUE,gp:AOqpTOFvwPbfqEu0agl-79x7ZwijyEc_d8rFy22_hmjvVId_KQ5EQixrbxowEnoVB6MF_MsttUsJacyIpc9fOg,20305,0.8724132776,FALSE,FALSE
470,org.videolan.vlc,"Overall app works good. But there's a big when I try to search for subtitles, it fails to load and keeps on showing downloading icon.",TRUE,Can't download subtitles / Can search but not download,TRUE,gp:AOqpTOFvwPbfqEu0agl-79x7ZwijyEc_d8rFy22_hmjvVId_KQ5EQixrbxowEnoVB6MF_MsttUsJacyIpc9fOg,23633,0.8577459455,FALSE,FALSE
471,org.videolan.vlc,"Overall app works good. But there's a big when I try to search for subtitles, it fails to load and keeps on showing downloading icon.",TRUE,problem with playing videos (.flv ) when I try it from onother application on android,FALSE,gp:AOqpTOFvwPbfqEu0agl-79x7ZwijyEc_d8rFy22_hmjvVId_KQ5EQixrbxowEnoVB6MF_MsttUsJacyIpc9fOg,8899,0.8547193408,FALSE,FALSE
472,org.videolan.vlc,"Actually expect better than this from VLC. Mainly, issues with playlists make this a less than ideal choice. For one LARGE list, all entries were duplicated! I could just remove one but it removes both, thinking they are the same. Plays them all twice tho. Other glitches too like not remembering random play order etc make it frustrating to use. Oh yes, apparently a database is used for the playlists too so no easy way to manage or backup or transfer. And, no answers from support.",TRUE,VLC Android: The Play/Search history should eliminate duplicates,TRUE,gp:AOqpTOHf_lid7dd4a-23d3FHLIEHabavoVSCxZCVCLGBOAuut_Erlg42zamyHVWeZh6ACAuHlDfnVTzOfC0gzw,10860,0.8339501023,FALSE,FALSE
473,org.videolan.vlc,"Actually expect better than this from VLC. Mainly, issues with playlists make this a less than ideal choice. For one LARGE list, all entries were duplicated! I could just remove one but it removes both, thinking they are the same. Plays them all twice tho. Other glitches too like not remembering random play order etc make it frustrating to use. Oh yes, apparently a database is used for the playlists too so no easy way to manage or backup or transfer. And, no answers from support.",TRUE,M3U playlists are not added to Playlists tab,FALSE,gp:AOqpTOHf_lid7dd4a-23d3FHLIEHabavoVSCxZCVCLGBOAuut_Erlg42zamyHVWeZh6ACAuHlDfnVTzOfC0gzw,18294,0.8154888153,FALSE,FALSE
